Invoice ID,Customer,Division,Department,Cost Center,Vendor,Invoice Date,Due Date,Amount,Tax,Currency,Payment Method,Payment Status,Days Late,Expense Category,Account Code,Ledger Type
INV-2024-10107,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,AZB & Partners,2024-04-22,2024-06-21,78237.58,14082.76,INR,Direct Debit,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-10108,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Keka HR,2024-08-21,2024-09-05,26426.31,4756.74,INR,Bank Transfer (NEFT),Pending,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2024-10109,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,BrowserStack,2024-05-03,2024-05-18,95501.62,17190.29,INR,Direct Debit,Overdue,39,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2024-10110,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Air India,2024-07-05,2024-08-04,159644.85,28736.07,INR,Direct Debit,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2024-10111,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,IESA Vision Summit,2024-05-12,2024-05-27,83036.87,14946.64,INR,Bank Transfer (NEFT),Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-10112,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Ola Cabs,2024-02-19,2024-03-20,164311.05,29575.99,INR,Corporate Credit Card,Pending,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2024-10113,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,CtrlS Datacenters,2024-06-30,2024-07-15,515297.44,92753.54,INR,Bank Transfer (RTGS),Overdue,76,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-10114,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,AMD / Xilinx,2024-10-20,2024-12-19,391900.39,70542.07,INR,Direct Debit,Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2023-10115,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,LinkedIn Marketing,2023-02-21,2023-04-07,32995.71,5939.23,INR,Corporate Credit Card,Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2023-10116,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tessolve Semiconductor,2023-12-01,2024-01-15,1920486.57,345687.58,INR,Bank Transfer (NEFT),Pending,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2024-10117,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Siemens EDA (Mentor Graphics),2024-03-07,2024-04-21,1417240.85,255103.35,INR,Bank Transfer (NEFT),Pending,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-10118,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,DAC (Design Automation Conference),2024-07-06,2024-07-21,22192.81,3994.71,INR,Corporate Credit Card,Overdue,45,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-10119,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Sodexo,2024-10-29,2024-11-13,42909.36,7723.68,INR,Corporate Credit Card,Pending,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-10120,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,KPMG,2023-01-21,2023-02-20,36434.49,6558.21,INR,Direct Debit,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-10121,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,AMD / Xilinx,2024-07-31,2024-08-30,1409379.17,253688.25,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-10122,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Zoho People,2024-01-13,2024-02-12,9911.2,1784.02,INR,Corporate Credit Card,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2023-10123,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Lenovo,2023-11-15,2023-11-30,872094.96,156977.09,INR,Bank Transfer (NEFT),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-10124,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,CtrlS Datacenters,2024-11-24,2025-01-23,716512.68,128972.28,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-10125,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,AT&T,2024-08-29,2024-09-28,94738.35,17052.9,INR,Direct Debit,Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2024-10126,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,HP Inc.,2024-08-02,2024-08-17,852700.29,153486.05,INR,Bank Transfer (NEFT),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-10127,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Ola Cabs,2024-01-15,2024-01-30,36286.71,6531.61,INR,Direct Debit,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2024-10128,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,WeWork,2024-03-06,2024-05-05,795120.5,143121.69,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2023-10129,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2023-06-06,2023-08-05,1022018.43,183963.32,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-10130,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,BrowserStack,2024-07-05,2024-09-03,91852.47,16533.44,INR,Bank Transfer (NEFT),Paid,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2023-10131,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Brijraj Cleanworks,2023-10-02,2023-11-16,23598.91,4247.8,INR,Corporate Credit Card,Pending,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2024-10132,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,Saucelabs,2024-04-06,2024-05-06,63648.42,11456.72,INR,Bank Transfer (NEFT),Pending,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2024-10133,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Cashfree,2024-11-15,2025-01-14,22209.19,3997.65,INR,Direct Debit,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-10134,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Rohde & Schwarz,2023-07-06,2023-09-04,614989.12,110698.04,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-10135,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Tessolve,2023-10-14,2023-11-28,2752320.28,495417.65,INR,Bank Transfer (RTGS),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-10136,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PwC,2023-09-05,2023-11-04,19221.88,3459.94,INR,Corporate Credit Card,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-10137,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,IndiQube,2024-05-02,2024-07-01,610368.63,109866.35,INR,Bank Transfer (RTGS),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2023-10138,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Wipro Engineering,2023-10-29,2023-11-28,2604679.77,468842.36,INR,Bank Transfer (RTGS),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2024-10139,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,ARM Holdings,2024-11-10,2024-12-25,1300957.58,234172.36,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-10140,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Rashi Peripherals,2024-07-17,2024-08-31,366401.53,65952.28,INR,Direct Debit,Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2023-10141,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Google Cloud Platform (GCP),2023-08-25,2023-09-09,27874.94,0,USD,Wire Transfer,Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-10142,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Embedded World,2023-05-03,2023-06-02,75032.12,13505.78,INR,Bank Transfer (NEFT),Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2023-10143,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,MSEDCL,2023-10-11,2023-11-25,72330.75,13019.53,INR,Direct Debit,Overdue,25,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2024-10144,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Compass Group,2024-01-05,2024-02-04,31571.84,5682.93,INR,Bank Transfer (NEFT),Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-10145,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Darwinbox,2023-05-10,2023-06-24,64655.26,11637.95,INR,Corporate Credit Card,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2023-10146,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2023-10-27,2023-11-26,3420733.15,615731.97,INR,Bank Transfer (NEFT),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-10147,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Citibank,2023-01-13,2023-02-27,42872.99,7717.14,INR,Direct Debit,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-10148,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Grant Thornton India,2023-07-08,2023-07-23,88229.99,15881.4,INR,Direct Debit,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-10149,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Wipro Engineering,2023-03-08,2023-05-07,3483315.53,626996.8,INR,Bank Transfer (RTGS),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-10150,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Slack,2023-06-02,2023-07-17,82327.18,14818.89,INR,Corporate Credit Card,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2024-10151,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Workday,2024-07-25,2024-09-23,44342.33,7981.62,INR,Bank Transfer (NEFT),Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2024-10152,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Cadence Design Systems,2024-01-25,2024-03-25,1989757.93,358156.43,INR,Bank Transfer (NEFT),Overdue,39,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-10153,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,McKinsey,2024-08-05,2024-08-20,52436.71,9438.61,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-10154,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Sodexo,2023-08-01,2023-08-31,95756.8,17236.22,INR,Corporate Credit Card,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-10155,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,LinkedIn Marketing,2023-09-03,2023-10-03,89542.8,16117.7,INR,Corporate Credit Card,Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2024-10156,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Sodexo,2024-02-23,2024-04-23,13055.24,2349.94,INR,Corporate UPI,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-10157,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,JetBrains,2023-02-03,2023-03-05,67830.21,12209.44,INR,Direct Debit,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-10158,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2023-03-14,2023-04-13,644505.86,116011.05,INR,Bank Transfer (RTGS),Overdue,81,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-10159,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,AdGlobal360,2023-04-28,2023-05-28,185653.49,33417.63,INR,Direct Debit,Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2023-10160,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Microsoft Azure,2023-06-19,2023-08-03,9421.35,0,USD,Wire Transfer,Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-10161,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,JetBrains,2024-03-25,2024-04-09,76728.98,13811.22,INR,Direct Debit,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-10162,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,ICICI Bank,2023-10-06,2023-12-05,15254.65,2745.84,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-10163,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Rashi Peripherals,2023-11-27,2024-01-11,798658.33,143758.5,INR,Bank Transfer (RTGS),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-10164,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,LambdaTest,2024-08-12,2024-08-27,24383.39,4389.01,INR,Direct Debit,Overdue,87,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2023-10165,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2023-02-11,2023-03-13,2956211.53,532118.08,INR,Bank Transfer (NEFT),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-10166,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,CBRE Group,2023-07-05,2023-09-03,614692.14,110644.59,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-10167,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Synopsys,2024-02-23,2024-04-08,10111.9,0,USD,Wire Transfer,Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-10168,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Citibank,2023-06-14,2023-07-29,69264.45,12467.6,INR,Direct Debit,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2024-10169,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Meta for Business,2024-11-09,2025-01-08,152391.01,27430.38,INR,Bank Transfer (NEFT),Pending,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2024-10170,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Dell Technologies,2024-04-10,2024-04-25,648729.02,116771.22,INR,Bank Transfer (NEFT),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-10171,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Singapore Airlines,2024-02-18,2024-03-04,24354.52,4383.81,INR,Bank Transfer (NEFT),Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2024-10172,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Awfis Space Solutions,2024-02-28,2024-03-14,742114.65,133580.64,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-10173,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Darwinbox,2024-05-25,2024-07-24,20096.28,3617.33,INR,Corporate Credit Card,Pending,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2024-10174,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,Saucelabs,2024-07-16,2024-08-15,91094.19,16396.95,INR,Bank Transfer (NEFT),Overdue,57,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2023-10175,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,E2E Networks,2023-05-05,2023-05-20,1980367.22,356466.1,INR,Bank Transfer (RTGS),Overdue,78,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-10176,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tektronix,2023-11-15,2023-11-30,1857063.68,334271.46,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-10177,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Intel Altera,2023-04-27,2023-06-26,741552.19,133479.39,INR,Bank Transfer (RTGS),Overdue,83,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2023-10178,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tessolve Semiconductor,2023-10-26,2023-12-10,469922.18,84585.99,INR,Direct Debit,Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-10179,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Awfis Space Solutions,2023-09-07,2023-11-06,789589.53,142126.12,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-10180,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Verizon,2024-09-05,2024-10-05,77050.38,13869.07,INR,Direct Debit,Pending,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2023-10181,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,BrowserStack,2023-12-15,2024-01-29,13944.43,2510,INR,Corporate UPI,Pending,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2024-10182,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Cisco Systems,2024-08-24,2024-10-23,452857.73,81514.39,INR,Direct Debit,Pending,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2023-10183,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Freshworks,2023-12-20,2024-02-03,20773.26,3739.19,INR,Bank Transfer (NEFT),Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2024-10184,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,IESA Vision Summit,2024-04-11,2024-05-26,46830.72,8429.53,INR,Bank Transfer (NEFT),Pending,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-10185,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Apple,2024-08-08,2024-10-07,232763.92,41897.51,INR,Direct Debit,Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2023-10186,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,AT&T,2023-11-22,2024-01-21,41007.58,7381.36,INR,Direct Debit,Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2024-10187,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,BDO India,2024-11-10,2024-12-10,66908.45,12043.52,INR,Corporate Credit Card,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-10188,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Capgemini Tech,2024-05-29,2024-07-13,2653931.73,477707.71,INR,Bank Transfer (NEFT),Pending,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2024-10189,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Citibank,2024-06-22,2024-08-21,20877.54,3757.96,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2024-10190,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2024-11-01,2024-12-01,2372779.07,427100.23,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-10191,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Tata Power,2024-09-30,2024-11-29,42027.14,7564.89,INR,Direct Debit,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2024-10192,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,LambdaTest,2024-06-30,2024-08-29,86542.46,15577.64,INR,Bank Transfer (NEFT),Overdue,81,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2024-10193,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Freshworks,2024-07-08,2024-07-23,15695.14,2825.13,INR,Corporate Credit Card,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-10194,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,ARM Holdings,2023-08-21,2023-09-05,1224737.11,220452.68,INR,Bank Transfer (RTGS),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-10195,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Sodexo,2024-03-30,2024-04-29,60366.65,10866,INR,Corporate Credit Card,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
